"project_id","domain","language","windows","window_idx","num_team","num_commits","blau_gender","Gini_gh_ten","user_id","Core1","commits","propCommits","gender","github_tenure","leavesNextQ"
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,7245,0,23,0.00545929266555898,"male",539,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,991177,0,21,0.00498457156420603,"male",1386,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614253,0,18,0.0042724899121766,"male",223,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,683983,0,15,0.00356040826014716,"None",1410,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614127,0,9,0.0021362449560883,"male",1549,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,213378,0,6,0.00142416330405887,"male",1410,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,279014,0,2,0.000474721101352955,"male",610,1
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,878004,0,2,0.000474721101352955,"male",1056,0
1101,"OTHER","Python",23,3,19,4213,0.111,0.272573552534579,1614150,0,1,0.000237360550676478,"male",1611,1
1101,"OTHER","Python",23,5,4,2189,0,0.450834879406308,7245,1,2156,0.984924623115578,"male",358,0
1101,"OTHER","Python",23,5,4,2189,0,0.450834879406308,880091,0,16,0.00730927364093193,"male",358,0
1101,"OTHER","Python",23,5,4,2189,0,0.450834879406308,2155558,0,9,0.00411146642302421,"male",1549,1
1101,"OTHER","Python",23,5,4,2189,0,0.450834879406308,279014,0,8,0.00365463682046597,"male",430,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1882066,0,1830,0.71849234393404,"male",416,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1614222,0,387,0.151943462897526,"male",352,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,7180,0,91,0.0357283078131135,"None",302,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1349863,0,79,0.0310168826069886,"male",416,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,88459,0,57,0.0223792697290931,"male",1422,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1338718,0,31,0.0121711817824892,"male",815,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,841357,0,27,0.0106007067137809,"male",238,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,70581,0,14,0.005496662740479,"male",665,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1614101,0,10,0.00392618767177071,"male",494,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,2290900,0,10,0.00392618767177071,"male",497,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1369907,0,6,0.00235571260306243,"male",166,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,7191,0,3,0.00117785630153121,"male",855,1
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,1614544,0,1,0.000392618767177071,"male",100,0
1101,"OTHER","Python",23,17,14,2547,0,0.360035202259494,7186,0,1,0.000392618767177071,"male",779,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,880091,0,1125,0.438767550702028,"male",110,0
